id,lng,lat,nama_desa,curah_hujan,kemiringan,banjir_histori,claster
1874,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
1875,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
1876,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
1877,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
1878,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
1879,123.4854829,0.882902,Binuni,2693,6,2,Sedang
1880,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
1881,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
1882,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
1883,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
1884,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
1885,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
1886,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
1887,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
1888,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
1889,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
1890,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
1891,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
1892,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
1893,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
1894,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
1895,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
1896,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
1897,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
1898,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
1899,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
1900,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
1901,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
1902,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
1903,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
1904,123.2324598,0.7244381,Mome,2681,1,2,Sedang
1905,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
1906,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
1907,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
1908,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
1909,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
1910,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
1911,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
1912,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
1913,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
1914,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
1915,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
1916,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
1917,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
1918,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
1919,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
1920,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
1921,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
1922,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
1923,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
1924,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
1925,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
1926,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
1927,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
1928,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
1929,123.1366502,0.9203082,Buko,2588,5,1,Sedang
1930,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
1931,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
1932,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
1933,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
1934,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
1935,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
1936,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
1937,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
1938,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
1939,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
1940,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
1941,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
1942,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
1943,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
1944,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
1945,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
1946,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
1947,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
1948,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
1949,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
1950,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
1951,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
1952,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
1953,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
1954,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
1955,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
1956,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
1957,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
1958,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
1959,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
1960,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
1961,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
1962,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
1963,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
1964,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
1965,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
1966,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
1967,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
1968,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
1969,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
1970,123.2983593,0.8991609,Langi,2973,3,2,Sedang
1971,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
1972,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
1973,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
1974,123.3194606,0.8587119,Paku,2677,7,2,Sedang
1975,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
1976,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
1977,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
1978,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
1979,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
1980,123.2598784,0.8956402,Tote,2845,6,2,Sedang
1981,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
1982,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
1983,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
1984,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
1985,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
1986,123.4854829,0.882902,Binuni,2693,6,2,Sedang
1987,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
1988,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
1989,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
1990,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
1991,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
1992,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
1993,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
1994,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
1995,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
1996,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
1997,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
1998,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
1999,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2000,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2001,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2002,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2003,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2004,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2005,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2006,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2007,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2008,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2009,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2010,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2011,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2012,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2013,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2014,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2015,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2016,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2017,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2018,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2019,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2020,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2021,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2022,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2023,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2024,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2025,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2026,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2027,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2028,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2029,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2030,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2031,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2032,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2033,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2034,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2035,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2036,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2037,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2038,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2039,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2040,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2041,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2042,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2043,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2044,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2045,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2046,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2047,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2048,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2049,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2050,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2051,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2052,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2053,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2054,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2055,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2056,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2057,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2058,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2059,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2060,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2061,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2062,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2063,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2064,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2065,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2066,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2067,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2068,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2069,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2070,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2071,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2072,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2073,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2074,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2075,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2076,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2077,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2078,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2079,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2080,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2081,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2082,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2083,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2084,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2085,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2086,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2087,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2088,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2089,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2090,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2091,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2092,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2093,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2094,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2095,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2096,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2097,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2098,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2099,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2100,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2101,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2102,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2103,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2104,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2105,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2106,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2107,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2108,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2109,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2110,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2111,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2112,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2113,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2114,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2115,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2116,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2117,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2118,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2119,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2120,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2121,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2122,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2123,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2124,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2125,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2126,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2127,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2128,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2129,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2130,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2131,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2132,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2133,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2134,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2135,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2136,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2137,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2138,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2139,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2140,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2141,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2142,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2143,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2144,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2145,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2146,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2147,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2148,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2149,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2150,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2151,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2152,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2153,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2154,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2155,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2156,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2157,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2158,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2159,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2160,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2161,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2162,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2163,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2164,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2165,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2166,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2167,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2168,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2169,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2170,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2171,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2172,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2173,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2174,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2175,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2176,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2177,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2178,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2179,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2180,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2181,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2182,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2183,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2184,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2185,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2186,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2187,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2188,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2189,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2190,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2191,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2192,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2193,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2194,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2195,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2196,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2197,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2198,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2199,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2200,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2201,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2202,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2203,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2204,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2205,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2206,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2207,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2208,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2209,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2210,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2211,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2212,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2213,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2214,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2215,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2216,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2217,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2218,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2219,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2220,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2221,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2222,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2223,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2224,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2225,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2226,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2227,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2228,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2229,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2230,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2231,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2232,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2233,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2234,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2235,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2236,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2237,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2238,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2239,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2240,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2241,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2242,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2243,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2244,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2245,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2246,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2247,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2248,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2249,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2250,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2251,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2252,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2253,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2254,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2255,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2256,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2257,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2258,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2259,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2260,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2261,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2262,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2263,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2264,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2265,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2266,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2267,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2268,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2269,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2270,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2271,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2272,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2273,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2274,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2275,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2276,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2277,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2278,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2279,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2280,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2281,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2282,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
